,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,0,0,0,,,0,,,,68,0,,,125,110,0,10,0,,,0,0,0,68,6695,0,,0,34,,0,0,,111,,,1,0,0,0,0,0,3638,0,,0,0,153,67,,,,194,0,0,0,,,477,0,,,0,15,0,51,0,,82,158,6,2769,0,0,3,0,,,,,0,46,473,,,,0,0,,0,662,0,,,4,,,,,0,,0,0,0,1,,1408,,,4,13,0,4,2,0,15,,14,425,42,19,,,,2,,0,0,,,0,0,0,0,3,0,0,0,,0,0,,0,0,0,0,0,0,0,,,0,0,,25745,,0,,0,0,,0,0,0,,,0,217,,0,947,0,0,,,,,110,0,3,,,,431,0,5,64,11,,0,9,,0,,0,0,0,,,,1,,,0,0,,0,3,0,,,0,0,,,0,0,,28,,183,1509,,0,,0,,0,170,307,,,0,0,0,0,0,,0,0,,0,5,0,,,0,0,0,231,200237,13,0,,82,0,,,,,0,0,0
102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,0,0,0,,,240,,,,1,12,,,424,218,0,1,3,,,0,0,48,9983,0,982,,0,3,,0,1,,178,,,10,244,0,0,0,685,2087,204,,0,0,20,64,,,,1,0,23,0,,,0,4,,,4,58,14121,71,0,,1,5,67,0,0,0,2,0,,,,,0,83,11522,,,,757,6379,,0,2632,667,,,63,,,,,1,,0,2355,0,0,,0,,,17,12,0,0,27,1,17,,3,1610,0,28,,,,3,,273,0,,,23,0,0,0,355,0,11003,2,,0,14,,0,0,0,0,0,7815,1,,,493,0,,39,,0,,0,0,,458,2,27,,,0,1028,,1,0,603,500,,,,,175,0,0,,,,2,0,0,0,0,,37,1942,,12,,80,504,0,,,,0,,,0,0,,0,285,9401,,,16409,1,,,1,0,,49,,71,1355,,0,,0,,0,325,710,,,0,0,0,0,1595,,0,0,,1,100,1,,,0,257,42,1055,9480,0,4,,2,0,,,,,0,0,0
104,,0,0,0,,,15,,,,0,0,,,2,31,0,0,0,,,0,0,0,68,0,0,,0,0,,0,0,,457,,,2,0,0,0,0,1,50,1861,,0,0,4,0,,,,0,0,1,0,,,0,0,,,0,13,47,31,0,,0,0,37,0,0,0,0,0,,,,,0,5,1025,,,,2,1724,,0,7,1,,,0,,,,,0,,3010,0,0,0,,0,,,3,0,0,0,0,0,0,,0,288,0,0,,,,0,,0,0,,,0,0,0,0,0,0,110,28,,0,7,,0,0,0,0,0,2,0,,,178,0,,6,,0,,0,0,,0,3,0,,,0,91,,0,0,0,1,,,,,41,0,0,,,,0,0,0,0,0,,0,10498,,0,,0,71,0,,,,0,,,0,0,,0,0,4532,,,98,0,,,0,0,,16,,1,698,,0,,0,,0,56,161,,,0,0,0,0,34,,0,0,,0,0,0,,,0,0,0,934,73,0,0,,0,0,,,,,0,0,0
105,,0,0,0,,,0,,,,0,0,,,68,5,0,299,0,,,0,1351,0,2,0,0,,0,1,,0,0,,653,,,1,0,0,0,0,0,14751,0,,0,0,7,112,,,,2,0,0,0,,,2,0,,,0,1,0,14,0,,3,0,0,0,0,0,1,0,,,,,0,9,477,,,,0,0,,0,0,0,,,1,,,,,0,,0,0,0,0,,0,,,4,3,0,0,0,0,3,,0,10,23,0,,,,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,,0,0,,1,,0,,0,0,,0,0,0,,,0,314,,0,0,0,0,,,,,9,0,0,,,,9,0,0,0,0,,4,0,,0,,0,0,0,,,,382,,,54,0,,0,0,0,,,0,0,,,0,0,,14,,0,10,,0,,3166,,0,10,32,,,0,0,0,0,0,,0,1764,,0,0,0,,,0,0,0,3487,35218,0,0,,919,0,,,,,0,0,0
106,,0,0,0,,,0,,,,107,0,,,37,59,0,8653,0,,,0,9,0,94,17,0,,0,3,,0,0,,20,,,2,0,0,0,0,0,22696,0,,0,0,103,75,,,,204,0,0,0,,,67,0,,,1,7,0,41,0,,68088,36,0,0,0,0,0,0,,,,,0,4,14000,,,,0,0,,0,722,0,,,7,,,,,4,,0,0,0,0,,7,,,0,11,0,0,0,0,1,,1,437,0,54,,,,0,,1,0,,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,,0,0,,578,,0,,0,0,,0,0,0,,,0,376,,0,3,0,0,,,,,17,0,0,,,,155,0,0,80,0,,0,1,,0,,0,1,0,,,,0,,,0,0,,0,0,0,,,0,0,,,0,0,,0,,0,473,,4,,0,,0,35,675,,,0,0,0,0,0,,0,0,,0,1,0,,,0,0,0,83,151426,57,0,,814,0,,,,,0,0,0
107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,0,0,0,,,0,,,,24,0,,,83,30,0,12,0,,,0,0,0,64,2426,0,,0,46,,0,0,,58,,,1,0,0,0,0,0,1473,0,,0,0,155,50,,,,130,0,0,0,,,562,0,,,1,10,0,37,0,,81,190,0,2130,0,0,0,0,,,,,0,42,100,,,,0,0,,0,430,0,,,6,,,,,2528,,0,0,0,3,,0,,,2,10,0,0,0,0,2,,8,437,24,15,,,,7,,4,0,,,0,0,0,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,,,0,0,,6285,,0,,0,0,,0,0,0,,,0,129,,0,1928,0,0,,,,,34,0,0,,,,405,0,3,50,0,,0,0,,0,,0,4,0,,,,0,,,0,0,,0,0,0,,,0,0,,,0,0,,0,,6,11527,,0,,0,,0,91,165,,,0,0,0,0,0,,0,0,,0,2,0,,,0,1,0,143,120044,5,0,,45,0,,,,,0,0,0
109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,73,16,76,,,9,,,,129,43,,,2851,11028,19,1,2,,,7,1,299,2452,0,3,,0,9,,59,1,,389,,,330,0,1,0,8,21,6800,0,,1,0,170,1206,,,,39,0,9,4,,,13,458,,,112,786,3,1395,0,,7,68,107,1,0,1,45,14,,,,,0,1225,1788,,,,1,1,,22,40806,13,,,411,,,,,2,,5,1,0,0,,1,,,0,61,115,23,224,79,1053,,1758,3255,3,169,,,,137,,660,10,,,13,18,4,45,64,1,3,53,,27,307,,46,4,0,13,0,2,46,,,0,5,,195,,72,,136,30,,20,2,3,,,5,4589,,190,2,1,110,,,,,1885,3,28,,,,15,0,2,31,55,,726,123,,5,,20919,5851,2,,,,0,,,0,0,,0,41,3,,,3,10,,,131,0,,63,,145,2303,,5,,0,,0,2442,4135,,,3,6,71,0,1,,0,2,,21,967,1,,,3,3993,18,8538,10266,8,31,,141,397,,,,,28,2,4
112,,1,3,3,,,7,,,,5,1,,,125,101,1,1,0,,,1,0,9,102,0,0,,0,2,,14,0,,135,,,19,0,0,0,1,0,175,4,,0,0,27,56,,,,18,0,0,0,,,1,19,,,9,61,0,1329,0,,2,4,3,1,0,0,23,6,,,,,0,111,113,,,,0,1,,2,924,5,,,11,,,,,4,,2,0,2,1,,4,,,44,0,30,12,4,5,20,,7,66,2,12,,,,1,,45,5,,,1,1,0,77,3,0,0,0,,151,115,,4,0,0,4,0,0,1,,,0,1,,11,,2,,3,0,,17,2,6,,,10,137,,6,1,0,6,,,,,3779,0,3,,,,1,0,0,10,166,,1313,68,,1,,21,102,0,,,,0,,,0,0,,0,2,1,,,1,2,,,5,0,,26,,1,165,,16,,0,,0,1321,159,,,1,2,111,0,0,,0,0,,2,50,0,,,2,33,2,515,977,1,2,,5,59,,,,,0,1,1
113,,15716,1,2,,,1,,,,21,13,,,164606,6792,1,286,68885,,,354107,211,107,6067,177,0,,5556,37,,0,4664,,516,,,132,0,9385,0,18,0,250634,0,,2,0,420,4148,,,,56,0,1,0,,,15,36,,,1427,1197,0,4820,0,,39,129,569,4,1,51,60,0,,,,,444,4370,17080,,,,0,0,,0,34269,279,,,3583,,,,,3,,0,0,1,1,,1,,,431,137,0,2392,386,87,6312,,6205,53387,393,10609,,,,934,,591,285,,,357355,0,0,32,400,178,143,480,,0,118,,0,605,823,47473,2544,0,164,,,0,4001,,828,,0,,30,1,,2,1008,330,,,122617,11835,,32412,5,0,75,,,,,7189,475713,541906,,,,1965,30,0,64,3197,,417,3145,,218975,,98,4376,0,,,,52,,,0,0,,0,427399,0,,,75,64306,,,109,0,,22872,,4753,8188,,18761,,0,,0,11048,9338,,,283,940,1251,0,0,,106,409,,2,497,1,,,571,2567,832099,311494,858049,1,4,,80,1082,,,,,0,2608,6
114,,2,1,837,,,0,,,,11,0,,,38767,660,0,24,2868,,,18727,3,1,859,3,0,,0,6,,0,11,,698,,,46,0,0,0,23,0,7870,0,,1,0,138,23156,,,,38,0,0,0,,,6,18,,,130,156,0,554,0,,7,67,1307,1,0,0,5,0,,,,,1,442,1909,,,,0,0,,0,10261,1,,,173,,,,,28,,0,0,1,2,,1,,,144,64,1490,0,0,26,110,,19,1355,3,18982,,,,2818,,140,0,,,23012,0,0,1,882,0,0,1456,,0,18,,0,0,0,365638,0,0,41,,,0,1,,568,,0,,1,1,,2,0,48,,,1,40640,,2111,0,0,0,,,,,803,53286,1025,,,,74,1776,0,16,1521,,89,125,,5871,,8,143,0,,,,1,,,0,0,,0,315472,0,,,0,68765,,,38,4,,1118,,21083,596,,40,,4,,1,1079,1951,,,0,0,2514,1818,0,,0,4,,1,378,0,,,0,7,33020,8383,41384,1,0,,21,3955,,,,,0,5,1
115,,271726,0,5,,,0,,,,19,6410,,,21783,6803,2322,0,7,,,0,0,141,3762,0,0,,0,17,,0,0,,235,,,151,0,0,0,0,0,46218,0,,0,0,53,0,,,,38,0,0,0,,,21,18,,,514,343,0,5934,0,,9,86,64,5,0,0,15,0,,,,,0,4569,6407,,,,0,0,,1,59716,0,,,604,,,,,7,,40,0,0,0,,0,,,897,40,309,0,0,11036,111,,13506,4642,0,865,,,,28,,259,0,,,59,1,0,9,47,0,0,58,,11,104,,0,0,0,10,0,0,15,,,0,0,,178,,0,,0,0,,1,0,13,,,0,11604,,1032,1,0,0,,,,,7381,10,18944,,,,32,0,0,14,155,,93,67,,32,,495,5978,0,,,,0,,,0,0,,0,5752,0,,,0,3,,,48,0,,305,,0,1978,,13,,0,,0,25984,3954,,,569,0,1,0,0,,0,0,,0,10112,2085,,,0,1750,86,31095,129451,0,6,,12,0,,,,,4,0,0
116,,91,0,1976,,,0,,,,5,108,,,9260,1190,10,0,36,,,0,0,14,1411,0,0,,0,2,,0,0,,127,,,245,0,0,0,0,0,8699,0,,11,113,16,0,,,,5,0,2,7,,,2,14,,,79,119,0,3402,0,,4,9,3875,0,0,116,2,324,,,,,0,1959,1051,,,,0,0,,0,18694,0,,,552,,,,,0,,0,0,0,0,,0,,,146,10,97,4,14070,0,66,,9785,800,0,9,,,,10746,,278,7,,,1255,0,0,2,18787,0,0,6847,,0,3,,5,0,0,83,0,0,17,,,33,0,,10,,0,,0,0,,323,0,1,,,0,6118,,823,0,0,0,,,,,3332,1953,126,,,,3,0,0,3,12,,69,8,,307,,264,278,0,,,,0,,,0,0,,0,1045,0,,,0,3,,,12,0,,53,,1,293,,5,,0,,0,19419,1250,,,16,0,10,0,0,,0,0,,140,13542,19,,,3,135,584,11912,27526,0,0,,12,0,,,,,1548,1,0
117,,17,27,71,,,68,,,,55,30,,,41216,1310,8,24,11,,,330,3,492,2934,1,5,,1,18,,62,271,,1358,,,521,2,7,5,1,41,9613,1,,7,2,157,1508,,,,30,0,281,11,,,6,102,,,325,1971,15,1066,1,,10,91,92,4,0,5,437,20,,,,,2,1233,3473,,,,2,6,,32,14776,58,,,211,,,,,16,,6,0,3,1,,2,,,1567,58,2202,31,53,46,0,,95,2075,14,407,,,,24,,1214,53,,,28,13,3,2635,19,5,11,40,,4067,713,,74,2,12,490,0,6,163,,,1,377,,229,,444,,38,6,,33,6,35,,,15,4197,,2993,4,14,2188,,,,,3326,22,1027,,,,32,7,4,48,1821,,17824,670,,14,,2391,4097,8,,,,1,,,1,1,,0,69,3,,,22,51,,,74,0,,6451,,43,4019,,24,,1,,3,1629,1861,,,5,15,59,0,13,,0,13,,14,784,2,,,16,1698,53,151879,31428,7,25,,32,80,,,,,5,46,370
118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,253,2,5339,,,0,,,,4497,416,,,3503,2177,1686,1,8,,,3,0,6869,1962,0,0,,0,42,,0,3,,1818,,,2220,0,0,0,0,0,8128,0,,2,1,915,72,,,,422,0,3,0,,,23,35,,,154,545,1,815,1,,15,219,2621,8,0,0,138,7869,,,,,0,663,7638,,,,3,0,,917,12648,9,,,573,,,,,40,,2,0,0,1,,15,,,2242,22,2073,3,6001,6797,104,,0,2700,1,12,,,,341,,11961,4,,,42,331,0,506,997,0,0,1361,,418,70,,4,1,0,1,0,2,14,,,1,0,,568,,1323,,0,3,,17611,0,45,,,1,2797,,28,0,0,0,,,,,1373,7,19,,,,326,0,8,356,92,,7364,145,,22,,12304,51070,0,,,,0,,,0,0,,0,171,4,,,0,1,,,51,0,,3308,,566,1725,,6,,0,,0,1164,2247,,,257,0,1,0,0,,0,0,,2756,10081,329,,,0,30158,101,7580,35573,685,3052,,116,0,,,,,3242,1,1
120,,658,39397,2724,,,239,,,,25377,379,,,28216,12000,118,52,47,,,8948,5,7093,31343,6,275,,5,1839,,1058,180,,21616,,,7926,1161,45,107,144,1300,53927,625,,72,74,3568,22700,,,,4891,4,383,777,,,443,3551,,,283,3376,2605,2606,18,,5008,10616,12807,1204,18,1599,327,3048,,,,,5,2863,65324,,,,66,231,,1179,136121,5018,,,9384,,,,,333,,476,88,6,543,,291,,,4241,86,14875,342,1659,393,1541,,2180,0,32,1966,,,,405,,8466,420,,,201,204,24,451,807,4,211,3330,,622,6553,,8594,283,22,113,45,404,756,,,88,1059,,1713,,18818,,33,434,,45188,111,248,,,185,8890,,587,139,113,5490,,,,,3359,108,9129,,,,424,5,386,13077,16068,,16298,1560,,125,,123008,53994,80,,,,5,,,2,5,,9,665,8404,,,151,98,,,1481,0,,8265,,595,25254,,8525,,5,,5,4407,88389,,,47,222,1071,5,542,,2,18,,12859,9829,45,,,147,37785,508,34457,58279,1958,514,,11679,632,,,,,58,111,102
121,,0,0,0,,,0,,,,1,0,,,246,55,0,1892,0,,,3,272,0,19,123,0,,0,1,,0,0,,35,,,1,0,0,0,0,0,24144,0,,0,0,14,0,,,,8,0,0,0,,,32,0,,,4,8,0,41,0,,18,11,0,14,0,0,1,0,,,,,0,44,63,,,,0,0,,0,567,0,,,2,,,,,36,,0,0,77,0,,22,,,6,6,125,0,0,0,14,,1,52,0,0,,,,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,,0,0,,65,,0,,0,0,,0,0,0,,,0,181,,3,14,0,0,,,,,28,0,0,,,,159,0,0,0,0,,0,6,,0,,0,0,0,,,,72,,,35,0,,0,0,0,,,0,0,,,0,0,,58,,0,40,,0,,0,,0,93,202,,,0,0,0,0,0,,0,522,,0,0,0,,,0,0,1,28954,126928,0,0,,9,0,,,,,0,0,0
122,,2,0,0,,,0,,,,1059,12,,,8042,533,0,7,14,,,2345,0,78,856,0,0,,12,317,,0,1,,33327,,,24,0,2,0,296,0,6155,2,,0,0,612,76709,,,,103,0,0,0,,,36,11,,,18,228,0,352,0,,48,131,326,8,0,0,12,0,,,,,0,318,3858,,,,3,0,,1,5848,201,,,77,,,,,24,,13,0,27,56,,14,,,204,15,2438,4601,520,0,202,,36,2084,0,0,,,,17,,363,0,,,51,1,1,3,1,0,0,87,,4,42,,0,0,0,2920,14,1,9,,,0,1,,710,,1,,46,0,,1,0,22,,,2,1053,,1718,5,0,256,,,,,337,31,1071,,,,69,31,246,6186,24148,,187,1145,,44,,4,1131,0,,,,3,,,0,6,,0,162,0,,,0,336,,,16,2,,293,,65827,1030,,917,,61,,0,677,1690,,,2,0,4749,0,1,,13,0,,0,316,1,,,22,361,159,7028,51844,2,8,,72,5077,,,,,0,11,0
123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,916,6,4471,,,1,,,,40,55,,,16347,1954,1,19,2029,,,2720,3,139,3761,10,1,,0,14,,14,42,,760,,,424,0,7,0,1,1,16776,0,,48,328,220,2908,,,,74,0,21,21,,,4,79,,,435,352,2,4243,0,,25,124,25323,4,3,23,12,397,,,,,4,3783,2660,,,,0,0,,0,30363,10,,,781,,,,,17,,21,0,5,7,,15,,,524,30,3926,3971,7555,197717,161,,9820,3091,4,1289,,,,0,,714,13,,,12037,1,0,4,31654,2,0,8223,,0,66,,28,4,1,3621,24,3,60,,,19,33,,1233,,13,,5,6,,518,3,18,,,47,6872,,1156,3,0,10,,,,,4260,16761,1138,,,,107,9,0,16,1157,,220,108,,8588,,477,1831,0,,,,1,,,0,0,,0,29395,12,,,0,1682,,,48,0,,556,,2215,1009,,3006,,9,,3,23753,2902,,,13,0,132,0,1,,0,9,,256,11321,1,,,5,2261,23978,18621,68355,4,5,,110,69,,,,,1137,17,1
127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,4,3,3,,,0,,,,11,1288,,,386,281,5463,0,0,,,0,0,20803,449,0,0,,0,3,,0,0,,14,,,650,0,0,0,0,0,1243,1,,0,0,8,227,,,,2,0,5,0,,,2,21,,,62,1991,0,85,0,,3,5,39,0,0,0,888,0,,,,,0,146,470,,,,0,0,,1418,121307,0,,,3309,,,,,0,,4,0,0,1,,0,,,95,6,183,2,7,1,61,,1581,852,0,54,,,,4,,0,0,,,1,2193,0,1015,0,0,0,62,,919,6,,2,0,0,0,0,1,3,,,0,0,,7,,1866,,21,3,,0,0,4,,,0,243,,18,0,0,0,,,,,222,0,0,,,,3,0,1,2,3,,3719,138,,0,,68,681996,0,,,,0,,,0,0,,0,0,0,,,0,0,,,40,0,,25,,3836,609,,0,,0,,0,520,400,,,2146,0,1,0,0,,0,0,,0,6036,2124,,,1,80280,2,775,10354,0,33536,,3,1,,,,,0,0,0
129,,0,0,110,,,1,,,,1,0,,,9131,580,0,12,3,,,0,0,0,589,0,0,,0,6,,0,418,,29,,,13,0,0,968,0,0,14025,0,,17,178,17,0,,,,0,22,4,907,,,3,0,,,52,60,0,964,404,,0,0,202,0,0,402,1,9264,,,,,0,1286,791,,,,0,0,,0,8806,6,,,199,,,,,0,,0,0,0,0,,0,,,73,92,563,0,0,2,204,,3,1832,0,0,,,,1,,0,0,,,73,0,0,1,0,0,0,419,,0,0,,0,0,7,5,0,0,29,,,0,0,,53,,0,,0,0,,0,87,653,,,0,1751,,811,0,0,0,,,,,1339,15,0,,,,0,0,0,0,21,,34,62,,9,,0,308,1299,,,,0,,,0,0,,0,14,0,,,0,0,,,21,0,,11322,,0,752,,0,,0,,6,2721,1973,,,0,8093,1,0,0,,0,0,,0,123,0,,,44723,0,40,74318,60508,0,0,,0,0,,,,,1201,547,1
130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,293,0,1740,,,0,,,,1,1,,,6351,394,0,3,3664,,,31142,1,1,68,1,0,,3,5,,0,6,,34,,,160,0,3,0,0,1,13323,0,,172,1245,35,22,,,,24,0,33,49,,,0,1,,,272,133,0,1281,3,,2,7,27502,0,0,635,7,1317,,,,,1,228,1068,,,,0,0,,0,240,1,,,143,,,,,1,,1,0,0,0,,0,,,235,5,98975,10402,25,286,200,,29,652,1,62,,,,7501,,122,19,,,0,0,0,2,1643,0,0,2387,,0,6,,1,0,0,169,14,0,73,,,10,3,,113,,0,,0,0,,290,0,2,,,280,1130,,75,0,0,192,,,,,501,1156,31800,,,,4,1,0,1,16487,,201,9,,3644,,41,125,0,,,,0,,,0,0,,0,1709,0,,,0,74,,,1,0,,311,,33,461,,4048,,0,,0,2284,541,,,0,1,318,0,0,,0,2,,189,6324,0,,,27,15,43345,13588,24103,0,0,,60,4,,,,,6413,1,0
133,,1,0,0,,,0,,,,1,516,,,72,138,1009,0,0,,,0,0,4502,495,0,0,,0,1,,0,0,,1,,,75,0,0,0,0,0,221,0,,1,0,9,33,,,,0,0,0,0,,,0,1,,,7,272,0,25,0,,0,3,8,0,0,0,250,0,,,,,0,125,88,,,,0,0,,520,12039,0,,,78,,,,,0,,0,0,0,0,,0,,,42,1,0,0,1,0,12,,293,194,0,1,,,,0,,9059,0,,,0,0,0,226,0,0,0,1,,331,3,,0,0,0,0,0,0,1,,,0,0,,1,,334,,0,1,,0,0,0,,,0,332,,1,0,0,0,,,,,120,0,0,,,,0,0,0,0,0,,457,6,,0,,223,159225,0,,,,0,,,0,0,,0,0,0,,,0,0,,,19,0,,14,,1288,72,,0,,0,,0,394,92,,,1597,0,0,0,0,,0,0,,0,812,153,,,0,17766,0,151,870,0,2087,,0,14,,,,,0,0,0
